time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702381531,3.3366116408779907,30.964846833034894,1.0440246604373293,0.361220669830872,9.0383573552963,2.0967655819085462,0.44491262624146183,0.8362326983948558,0.38437999999999306,0.8757252299269545,0.00009474101252303841,0.3910599036451224,0.9344565002959114,2.1214104689803497,1.3520182306355826,219262976,122359808,11317248,434167808,106745856,336580608,62668800,12357632,262074368,96137216,4620288,2899968,307048448,17285120,96018432,25.842,9.929,29.644,3.968,4.029,2,3.984,47.715,0,0,0,0,0,0,0.04101528032044166,0.003161872448445657,0.03591513292433538,0.03279741578130429,0.0025805823726703626,0.003,0.0031031494450761256,0.0034071336882325574,0.10188482057044114,0.0048913704072021825,0.09594629156010231,0.058410064391141235,0.004812915083935792,0.0046,0.004785669001137026,0.007231655964906895
1702381532,3.3366116408779907,30.964846833034894,1.0440246604373293,0.361220669830872,9.0383573552963,2.0967655819085462,0.44491262624146183,0.8362326983948558,0.633048529644453,0.8757252299269545,0.00009474101252303841,0.3910599036451224,0.9344565002959114,2.0800738226417246,1.3520182306355826,219262976,122359808,11317248,434167808,106745856,336580608,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17285120,96018432,25.964,9.964,21.869,13.976,13.693,2,13.848,73.893,0,0,0,0,0,0,0.04099767902714479,0.0031616324908199625,0.03591513292433538,0.03278526365924575,0.0025665750264734525,0.003,0.0031031234497140526,0.0033980577960753848,0.10179712950672937,0.004890938483475933,0.09594629156010231,0.05837941545000173,0.004835502592698378,0.0046,0.004785622209485295,0.007173262975281664
1702381533,3.3366116408779907,30.964846833034894,1.0440246604373293,0.361220669830872,9.0383573552963,2.0967655819085462,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.3910599036451224,0.8994726297801865,2.0424597778098326,1.3520182306355826,219262976,122359808,11317248,434167808,106745856,336580608,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17285120,96018432,24,6,24,14,14.356,2,16,76,0,0,0,0,0,0,0.0409929045860086,0.0031616318071157443,0.03591513292433538,0.03278019652711689,0.0025667868814333037,0.003,0.003095857524255476,0.003399056173886966,0.10177324677199903,0.004890937252808341,0.09594629156010229,0.05836663083093707,0.004835454143539159,0.0046,0.0047725435436598565,0.007180165090229217
1702381534,3.3366116408779907,30.964846833034894,1.0440246604373293,0.361220669830872,9.0383573552963,2.1648897027069443,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.3910599036451224,0.8994726297801865,2.0015833994620347,1.3520182306355826,219262976,122359808,11317248,434167808,106745856,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17285120,96018432,28.318,12.149,24.896,6,5.912,2,6,26.224,0,0,0,0,0,0,0.04098767267850414,0.003161528144415491,0.03591513292433538,0.03277847969998646,0.0025669888942094782,0.003,0.003089832670587958,0.003398923461983934,0.10174725673136117,0.004890750659947885,0.09594629156010229,0.05836229855562678,0.004835407945191179,0.0046,0.004761698807058325,0.007179280990993968
1702381535,3.3366116408779907,30.457638713438644,1.0440246604373293,0.361220669830872,9.0383573552963,2.1648897027069443,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.3910599036451224,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,106745856,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,27.929,9.953,31.621,13.929,14.081,2,15.94,75.739,0,0,0,0,0,0,0.0407721806602689,0.003161597095229284,0.035915132924335375,0.03279889624520139,0.0025657165273926252,0.003,0.0030898399585000628,0.003398884457598326,0.10187944363987637,0.004890874771412711,0.09594629156010229,0.05841379717427161,0.004835698923049504,0.0046,0.004761711925300113,0.0071787456844214885
1702381536,3.3366116408779907,30.457638713438644,1.0440246604373293,0.361220669830872,9.0383573552963,2.0907832366100485,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.3910599036451224,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,106745856,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,17.952,7.984,21.825,7.984,7.802,2,8,43.949,0,0,0,0,0,0,0.0405212207064216,0.0031681014278069105,0.036237373737373735,0.033047706861743215,0.0025764981738252593,0.003,0.0030939184697603484,0.003425794761630875,0.09959455358502785,0.004902582570052439,0.09598749999999999,0.05464216308931804,0.004791366318287769,0.0046,0.0047690532455686285,0.007342896334118078
1702381537,3.3366116408779907,30.457638713438644,1.0264366807116252,0.361220669830872,8.98771708760203,2.0907832366100485,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.39070069495985266,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,107102208,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,19.905,14.074,19.763,4,3.898,2,6,25.905,0,0,0,0,0,0,0.04052054093987498,0.0031680931742910914,0.036237373737373735,0.03304746859047181,0.0024944237918215605,0.003,0.0030939226519337017,0.003437534671463913,0.09959420136949898,0.0049025677137239645,0.09598750000000002,0.05464146923906738,0.004760594795539033,0.0046,0.0047690607734806635,0.007396287602943419
1702381538,3.3366116408779907,30.457638713438644,1.0264366807116252,0.361220669830872,8.98771708760203,2.0907832366100485,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.3143517189218885,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,107102208,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,26.081,12.04,26.263,4,4.004,2,6.115,26.041,0,0,0,0,0,0,0.04052038049480464,0.0031681528362152065,0.03623737373737374,0.03304776646717064,0.002494419405283463,0.003,0.0031,0.0034367525449760716,0.0995941662889732,0.004902675105187372,0.09598750000000002,0.0546423366601922,0.0047605953950588965,0.0046,0.00478,0.007391824927193045
1702381539,3.3366116408779907,30.457638713438644,1.0264366807116252,0.361220669830872,8.98771708760203,2.0907832366100485,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8757252299269545,0,0.3209028740373999,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,107102208,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,11.929,9.894,35.363,2,1.988,2,2,13.894,0,0,0,0,0,0,0.040516198390896305,0.0031681519189066102,0.03623737373737374,0.033042877796871754,0.0024947705686319648,0.003,0.0030942379725393365,0.003437701287998976,0.09959153424780669,0.004902673454031899,0.09598750000000005,0.0546280992562906,0.004760547400627299,0.0046,0.004769628350570806,0.0073972908139499916
1702381540,3.3549953715947782,30.457638713438644,1.0264366807116252,0.361220669830872,8.98771708760203,2.0907832366100485,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8525658983827908,0,0.32745402915291144,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,107102208,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,10.008,8.008,16.064,8.016,8.342,2,6,48.056,0,0,0,0,0,0,0.040607636125916766,0.003171592269249661,0.036237373737373735,0.03304854106642066,0.0024942438866588255,0.003,0.0030941828254847643,0.0034366346604667655,0.09954510283710535,0.00490886608464939,0.09598750000000002,0.05464459224754089,0.004760619383657538,0.0046,0.004769529085872577,0.0073911421791105865
1702381541,2.8221102734064742,30.457638713438644,1.0264366807116252,0.361220669830872,8.98771708760203,2.0907832366100485,0.44491262624146183,0.8335094866721069,0.633048529644453,0.8525658983827908,0,0.33400518426842285,0.8994726297801865,2.4605872711834267,1.3520182306355826,219262976,122425344,11317248,434167808,107102208,336818176,62668800,12357632,262066176,96137216,4620288,2899968,307048448,17301504,96018432,22,14,40,8,8.356,2,9.952,74,0,0,0,0,0,0,0.04081364829396326,0.0031616802996132895,0.03619897959183673,0.03280487804878049,0.002509908924580911,0.003,0.0030960429992968603,0.003451139979243229,0.09964169381107488,0.004891024539303922,0.09599747474747473,0.05720930232558138,0.004759052923662731,0.0046,0.0047728773987343485,0.00746293538271971
1702381542,3.2948148927218917,30.457638713438644,1.0264366807116252,0.361220669830872,8.98771708760203,2.0907832366100485,0.44491262624146183,0.8304591932218583,0.633048529644453,0.8525658983827908,0.0000699254856543437,0.34055633938393437,0.7458951738504679,2.4605872711834267,1.3722599844441972,219271168,122425344,11317248,434167808,107102208,336818176,62668800,12361728,262066176,96137216,4620288,2899968,307048448,17301504,96018432,11.984,7.96,19.92,4,3.901,2,4,23.968,0,0,0,0,0,0,0.04081195246940835,0.003161690605699852,0.03619897959183673,0.03280494152194452,0.00250190723833589,0.003,0.003096045197740113,0.0034621627086584422,0.09964083703946512,0.004891043090259734,0.09599747474747473,0.05720945944097301,0.00475785545479952,0.0046,0.0047728813559322035,0.007512951632413568
