time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702361516,2.999136521227152,8.687243452422095,1.1552776730152812,0.3470630001343299,10.34297923059363,2.9445254943776344,0.4423385360602784,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.39960386406282555,1.0842059074268935,3.2717858842874965,1.3420668079939044,208658432,84627456,14413824,434495488,109223936,319664128,41705472,10379264,282836992,94023680,4677632,2912256,297693184,16244736,48685056,16.16,6.053,2.053,6.053,6,2,5.968,48.374,0,0,0,0.015271739130434782,0.003149200710479573,0.009545454545454544,0.01808139534883721,0.002277566539923954,0.003,0.0030835677797252554,0.005020682523267839,0.0363157894736842,0.004868561278863232,0.021666666666666664,0.043545081967213115,0.004552851711026616,0.0046,0.00475042200350546,0.009918304033092039
1702361517,2.999136521227152,8.687243452422095,1.1552776730152812,0.3470630001343299,10.34297923059363,2.9445254943776344,0.4423385360602784,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.39960386406282555,1.0842059074268935,3.2717858842874965,1.3848695882430797,208658432,84627456,14413824,434495488,109223936,319664128,41705472,10379264,282836992,94023680,4677632,2912256,297693184,16244736,48685056,42,22.072,2,2,2,2,2,28,0,0,0,0.015271739130434782,0.003149200710479573,0.009545454545454544,0.01808139534883721,0.002277566539923954,0.003,0.003083565459610028,0.005020682523267839,0.0363157894736842,0.004868561278863232,0.021666666666666664,0.043545081967213115,0.004552851711026616,0.0046,0.004750417827298051,0.009918304033092039
1702361518,3.0607862559975296,8.687243452422095,0.9742584980723757,0.3470630001343299,10.34297923059363,2.7768392162842135,0.4423385360602784,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,3.2717858842874965,1.3848695882430797,208658432,84627456,14413824,434495488,109223936,319733760,41705472,10379264,282836992,94023680,4677632,2912256,297693184,16244736,48685056,28,8,2,14,14,2,13.952,76,0,0,0,0.014943181818181819,0.003154981549815498,0.009824561403508772,0.017682926829268295,0.002330677290836654,0.003,0.0030773498915589123,0.004977447513198207,0.03578212290502793,0.004878966789667897,0.021886792452830185,0.043434782608695655,0.004568127490039841,0.0046,0.004739229804806042,0.009937697743108018
1702361519,3.0607862559975296,8.687243452422095,1.1452140064763976,0.3470630001343299,10.34297923059363,2.7768392162842135,0.4423385360602784,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,3.2717858842874965,1.3533390211742797,208658432,84627456,14422016,434495488,109223936,319733760,41705472,10379264,282836992,94023680,4677632,2912256,297693184,16244736,48807936,16,10,2,10,10,2,10.048,36,0,0,0,0.015194394213381554,0.0031530258267313768,0.009838709677419356,0.018076923076923077,0.002262357414448669,0.003,0.0030773480662983424,0.005047979797979798,0.03607142857142855,0.004875446488116478,0.021896551724137934,0.043524590163934423,0.004549809885931559,0.0046,0.004739226519337016,0.009914646464646463
1702361520,3.0607862559975296,8.687243452422095,1.1349532668783209,0.3134019659904007,10.34297923059363,2.7768392162842135,0.4423385360602784,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,3.2717858842874965,1.3533390211742797,208658432,84627456,14422016,434495488,109223936,319733760,41705472,10379264,282836992,94023680,4677632,2912256,297693184,16244736,48807936,30,18,2,6,6,2,6,40,0,0,0,0.015289330922242314,0.0031530249110320284,0.009838709677419356,0.018597560975609755,0.0022421875,0.003,0.0030788719628994663,0.005030737704918032,0.03616402116402115,0.004875444839857651,0.021896551724137934,0.04382231404958678,0.0045484375,0.0046,0.00474196953321904,0.00992418032786885
1702361521,3.0607862559975296,8.687243452422095,1.1349532668783209,0.36157593276591243,10.443557342523441,2.7768392162842135,0.4340533011807762,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,3.2762734631219,1.3533390211742797,208658432,84627456,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,22.065,14.048,2.016,6.016,6,2,6,42.113,0,0,0,0.015162162162162162,0.003133790737564322,0.009838709677419356,0.018249999999999995,0.002276119402985074,0.003,0.0030762942779291556,0.005060301507537689,0.036005291005290985,0.00484082332761578,0.021896551724137934,0.04363095238095238,0.004550746268656716,0.0046,0.00473732970027248,0.009932663316582912
1702361522,2.533323511156689,8.687243452422095,1.1349532668783209,0.36157593276591243,10.443557342523441,2.7768392162842135,0.4340533011807762,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,3.2762734631219,1.3533390211742797,208658432,84627456,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,14,6,2,6,6,2,5.976,40,0,0,0,0.015162162162162162,0.003133790737564322,0.009838709677419356,0.018249999999999995,0.002276119402985074,0.003,0.003076296042562896,0.005060301507537689,0.036005291005290985,0.00484082332761578,0.021896551724137934,0.04363095238095238,0.004550746268656716,0.0046,0.004737332876613213,0.009932663316582912
1702361523,2.482310406890064,8.687243452422095,1.1349532668783209,0.36157593276591243,10.443557342523441,2.7768392162842135,0.4340533011807762,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,3.2762734631219,1.3533390211742797,208658432,84627456,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,18,13.921,2,2,2,2,2.02,8,0,0,0,0.015183823529411765,0.00313028103898886,0.009661016949152543,0.018044354838709677,0.002296875,0.003,0.0030883962032886014,0.005023437499999999,0.03617021276595744,0.004834505870179947,0.021764705882352943,0.04362704918032787,0.004559374999999999,0.0046,0.004759113165919483,0.009954687499999998
1702361524,3.0320259294272267,8.687243452422095,1.1349532668783209,0.36157593276591243,10.443557342523441,2.7768392162842135,0.4340533011807762,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,2.642597164482992,1.3533390211742797,208715776,84627456,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,16,14,2,10,10,2,9.976,34,0,0,0,0.01545694200351494,0.00312436974789916,0.009545454545454544,0.018273809523809522,0.002288389513108614,0.003,0.0030883977900552483,0.005078680203045685,0.036592039800995034,0.004823865546218487,0.021666666666666664,0.04371031746031746,0.004553558052434457,0.0046,0.004759116022099448,0.009974111675126907
1702361525,3.0320259294272267,8.687243452422095,1.1349532668783209,0.36157593276591243,10.443557342523441,2.7768392162842135,0.4340533011807762,0.7543729219585769,0.9498599909054164,0.8191326984692083,0,0.4011391375101692,1.0507078333558117,2.697442744610278,1.3533390211742797,208715776,84627456,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,10,4,2,2,2,2,2,16,0,0,0,0.015625000000000003,0.00312436974789916,0.009545454545454544,0.018580508474576273,0.0022490118577075096,0.003,0.0030859598853868195,0.005090392561983472,0.03676616915422886,0.004823865546218487,0.021666666666666664,0.04389583333333334,0.00455098814229249,0.0046,0.004754727793696276,0.009985020661157027
1702361526,3.0320259294272267,8.987984951367228,1.1349532668783209,0.3122208179433654,10.443557342523441,2.8306928323561134,0.4340533011807762,0.7489921025017915,0.9498599909054164,0.8191326984692083,0,0.41036027696522903,0.7394468978252322,2.7522883247375654,1.3533390211742797,208715776,84688896,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,26,12,2,8,6,2,8.048,52,0,0,0,0.015575571177504395,0.00312436974789916,0.009545454545454544,0.018125,0.0022635658914728677,0.003,0.0030906515580736544,0.005102249488752557,0.036703980099502494,0.004823865546218487,0.021666666666666664,0.04373983739837398,0.004551937984496124,0.0046,0.004763172804532577,0.009977505112474437
1702361527,3.0320259294272267,8.987984951367228,1.1349532668783209,0.30619455239726684,10.443557342523441,2.8306928323561134,0.4340533011807762,0.7489921025017915,0.9498599909054164,0.81176267027401,0,0.41036027696522903,0.7550978373616015,2.807133904864852,1.3533390211742797,208715776,84688896,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,30,14,2,4,6,2,3.992,24,0,0,0,0.015575571177504395,0.00312436974789916,0.009545454545454544,0.018125,0.0022635658914728677,0.003,0.0030906526947938077,0.005102249488752557,0.036703980099502494,0.004823865546218487,0.021666666666666664,0.04373983739837398,0.004551937984496124,0.0046,0.004763174850628855,0.009977505112474437
1702361528,3.0320259294272267,8.987984951367228,1.1349532668783209,0.30016828685116836,10.443557342523441,2.8306928323561134,0.4340533011807762,0.6478115915882718,0.9498599909054164,0.81176267027401,0,0.41036027696522903,0.7707487768979709,2.8619794849921387,1.2087658088940403,208715776,84688896,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,24,18,2,6,8,2,6.04,34,0,0,0,0.015536363636363635,0.0031252173913043474,0.009508196721311474,0.017630434782608697,0.0023142857142857145,0.003,0.0030974212034383954,0.0050400641025641025,0.036884422110552754,0.004825391304347825,0.02163265306122449,0.04358695652173914,0.004567346938775511,0.0046,0.0047753581661891115,0.009999465811965813
1702361529,3.0320259294272267,8.987984951367228,1.1349532668783209,0.29414202130506983,10.505692707688524,2.8306928323561134,0.4340533011807762,0.6353283898799086,0.8053044927894856,0.81176267027401,0,0.41036027696522903,0.7863997164343405,3.290734807637203,1.381753695112738,208715776,84688896,14422016,434495488,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297693184,16257024,48807936,16,6,2,2,2,2,1.992,26,0,0,0,0.015733743409490332,0.003128378378378378,0.009545454545454544,0.017875,0.002317829457364341,0.003,0.0030974222808145073,0.005005302226935313,0.03722355769230768,0.00483108108108108,0.021666666666666664,0.04361344537815126,0.004575193798449612,0.0046,0.004775360105466114,0.00998515376458112
1702361530,3.0320259294272267,8.987984951367228,1.1349532668783209,0.36316473518899567,10.505692707688524,2.8306928323561134,0.4340533011807762,0.6228451881715452,0.7894734929410621,0.6745172791418913,0,0.41036027696522903,0.822935219517249,3.290734807637203,1.381753695112738,208715776,84688896,14422016,434487296,109281280,319733760,41717760,10379264,282836992,94023680,4677632,2912256,297697280,16257024,48807936,4,4,2,2,2,2,1.862,4,0,0,0,0.0158362676056338,0.003128378378378378,0.009545454545454544,0.018211206896551722,0.002288,0.003,0.0030877354363379513,0.004984549356223176,0.037331730769230756,0.00483108108108108,0.021666666666666664,0.043750000000000004,0.004560000000000001,0.0046,0.004757923785408313,0.009977909482758623
1702361531,3.0320259294272267,8.987984951367228,1.1349532668783209,0.36316473518899567,10.505692707688524,2.8306928323561134,0.4340533011807762,0.6103619864631821,0.7736424930926386,0.8188804326056423,0,0.41036027696522903,0.8389848587282047,3.290734807637203,1.381753695112738,208715776,84688896,14422016,434487296,109281280,319733760,41717760,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48807936,8,8,2,2,2,2,1.988,12,0,0,0,0.015746924428822497,0.0031362862010221463,0.009545454545454544,0.01774793388429752,0.0023100775193798445,0.003,0.0030857154957787953,0.004984706881903144,0.03723557692307691,0.004845315161839864,0.021666666666666664,0.04352564102564102,0.004561240310077519,0.0046,0.0047542878924018315,0.009970713525026624
1702361532,2.455242756345751,7.121060229681311,1.1431838155468759,0.36316473518899567,10.505692707688524,2.8306928323561134,0.4340533011807762,0.5978787847548189,0.7889217844931412,0.8188804326056423,0,0.35228042979893553,0.8550344979391604,3.290734807637203,1.381753695112738,208715776,84688896,14413824,434487296,109281280,319733760,41717760,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48807936,20,5.961,1.961,13.882,14,2,13.937,83.647,0,0,0,0.015746545401168217,0.0031362881996681927,0.009545454545454544,0.017747287201758857,0.0023100775193798445,0.003,0.0030857158991249548,0.004984652585091532,0.03723516199402118,0.004845318759402748,0.021666666666666664,0.043525404118895834,0.004561240310077519,0.0046,0.0047542886184249195,0.0099707034535733
1702361533,2.5056812040294227,7.270171562752045,1.1431838155468759,0.36316473518899567,10.505692707688524,2.8306928323561134,0.35307327599343635,0.7598187802937127,0.8847937089302869,0.8188804326056423,0,0.40832009429610805,0.9629783526573448,3.290734807637203,1.1962839671815222,208715776,84688896,14413824,434487296,109281280,319733760,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48807936,15.988,4,1.988,7.988,8,2,8.024,41.952,0,0,0,0.01563175574848079,0.003139860646536723,0.009508196721311474,0.01736822569738216,0.0023522267206477735,0.003,0.0030806916426512967,0.004956506173349011,0.03727487962488344,0.004851749163766101,0.021632653061224496,0.04346839500486627,0.004561133603238867,0.0046,0.004745244956772335,0.009986107480660448
1702361534,3.0263068610202777,7.4192828958227794,1.1410901557060333,0.36316473518899567,10.505692707688524,2.391613058879453,0.36014759318954476,0.7598187802937127,0.8847937089302869,0.8188804326056423,0,0.40832009429610805,0.9629783526573449,3.290734807637203,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319733760,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,20,2,2,10,10.036,2,10,38,0,0,0,0.01577127659574468,0.003139931740614334,0.00947761194029851,0.017948717948717947,0.0023023255813953486,0.003,0.0030806916426512967,0.005008021390374332,0.03735436893203883,0.004851877133105802,0.021603773584905662,0.043708333333333335,0.004547286821705426,0.0046,0.004745244956772335,0.009985561497326201
1702361535,3.0263068610202777,7.568394228893513,1.1410901557060333,0.3561083667456738,10.505692707688524,2.344434845006851,0.4244590317664995,0.7598187802937127,0.8847937089302869,0.8188804326056423,0.00007808367547416012,0.40832009429610805,0.9629783526573449,2.8522718173096093,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319733760,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,52,22,2,14,14,2,14,102,0,0,0,0.01592245989304813,0.003139931740614334,0.00947761194029851,0.01818807339449541,0.0022592592592592595,0.003,0.003065659919109603,0.005005422621547384,0.037536407766990285,0.004851877133105802,0.021603773584905662,0.0438716814159292,0.004544032921810701,0.0046,0.004718187854397286,0.00998361918204185
1702361536,3.0263068610202777,7.717505561964246,1.1410901557060333,0.3561083667456738,8.973758433549332,1.7365662385930927,0.4244590317664995,0.7598187802937127,0.8847937089302869,0.8188804326056423,0.00007808367547416012,0.40832009429610805,0.9629783526573449,3.232513389082028,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,16,2.012,2.008,8.008,10,2,8,34.024,0,0,0,0.01575759354136353,0.003143113148548741,0.00947761194029851,0.01815101268957323,0.002305132757354914,0.003,0.003062672398392471,0.005057997178257418,0.03734178017378178,0.004857603667387734,0.021603773584905662,0.043841076218511306,0.004547507873560641,0.0046,0.004712810317106449,0.010289096326753793
1702361537,3.0263068610202777,7.866616895034978,1.1410901557060333,0.3561083667456738,8.798663555087854,1.7727149545163037,0.42445903176649946,0.7598187802937127,0.8847937089302869,0.8188804326056423,0.00007808367547416012,0.40832009429610805,0.9629783526573449,3.232513389082028,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,8,10,2,8,6,2,7.952,76,0,0,0,0.015757946924594427,0.0031430999538388355,0.009477611940298508,0.018151900725803024,0.002305059006678141,0.003,0.0030626805537951125,0.0050586858573636205,0.03734217793993926,0.004857579916909904,0.021603773584905662,0.0438413723246161,0.004547496480586327,0.0046,0.004712824996831202,0.010290463243731741
1702361538,3.0263068610202777,8.946679984243987,1.1410901557060333,0.3561083667456738,8.623568676626379,1.8088636704395145,0.42445903176649946,0.7553261879404493,0.8847937089302869,0.8188804326056423,0.00007808367547416012,0.40832009429610805,0.9629783526573449,3.232513389082028,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,14.036,10.036,2.012,2,2,2,1.984,16.048,0,0,0,0.015583209759514742,0.0031456474758611054,0.009365079365079366,0.017703035721991854,0.0023414634146341463,0.003,0.0030560138606529003,0.005011103418995939,0.037463061037278055,0.0048621654565499895,0.021489361702127664,0.04338993021356117,0.0045593495934959346,0.0046,0.00470082494917522,0.010201003394508457
1702361539,3.0263068610202777,7.848127089734207,1.1410901557060333,0.3561083667456738,8.448473798164905,1.845012386362726,0.42445903176649946,0.7553261879404493,0.8847937089302869,0.8188804326056423,0.00007808367547416012,0.40832009429610805,0.9629783526573449,3.232513389082028,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,16,12,2,6,6,2,5.968,28,0,0,0,0.0158530229577779,0.003155171811214724,0.009347826086956522,0.018136190965509193,0.0023026819923371643,0.003,0.003056023444913097,0.005083583406692358,0.03783599498251312,0.0048793092601865035,0.02147058823529412,0.04348017586196741,0.004546360153256705,0.0046,0.0047008422008435755,0.010506735576650486
1702361540,3.0263068610202777,7.699015756663474,1.1410901557060333,0.3561083667456738,8.273378919703429,2.1689229553926572,0.42445903176649946,0.7553261879404493,0.8847937089302869,0.8188804326056423,0.00007808367547416012,0.40832009429610805,0.9629783526573449,3.232513389082028,1.3336333153472613,208715776,84688896,14413824,434487296,109281280,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,16.032,6.032,2.016,6.016,6,2,6,22.081,0,0,0,0.015943591040254737,0.0031551724137931034,0.009347826086956524,0.018275662871392498,0.0022806155561187727,0.003,0.0030514203399386324,0.005068647594173275,0.03792817421077566,0.004879310344827587,0.021470588235294116,0.04316659691683327,0.0045446613614236395,0.0046,0.004692556611889538,0.010459501570014722
1702361541,2.990007983786711,7.54990442359274,1.1410901557060333,0.3561083667456738,10.033618444773849,2.1689229553926572,0.42445903176649946,0.7553261879404493,0.8847937089302869,0.8492909405347816,0.00007808367547416012,0.3489049836860877,0.9629783526573449,3.232513389082028,1.3336333153472613,208781312,84688896,14413824,434487296,109330432,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,18,10,2,10,10,2,10,50,0,0,0,0.01582881335046563,0.00314956530492785,0.009347826086956524,0.017865656217423403,0.0023106230197057123,0.003,0.003061270877438812,0.005080404291504351,0.037800852976402816,0.004869217548870129,0.021470588235294116,0.042963636730831214,0.004546972317882,0.0046,0.004710287579389861,0.010368341715141085
1702361542,2.990007983786711,7.400793090522008,1.1410901557060333,0.3425320328934777,10.033618444773849,2.1689229553926572,0.42445903176649946,0.7553261879404493,0.8847937089302869,0.8492909405347816,0.00007808367547416012,0.34209964878115257,0.8454849626086419,3.232513389082028,1.3249650628868064,208781312,84688896,14413824,434487296,109330432,319680512,41730048,10379264,282836992,94027776,4677632,2912256,297697280,16257024,48910336,36.327,12.122,2.041,10.082,10,2,10,72.49,0,0,0,0.015828953770983388,0.0031495651590336417,0.009347826086956524,0.017865985285243923,0.0023106060606060607,0.003,0.0030612696099397013,0.005080411038511451,0.0378010035956081,0.004869217286260555,0.02147058823529412,0.042963758307937625,0.004546969696969697,0.0046,0.004710285297891462,0.010368320529927748
