time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702364561,3.1092763992595662,19.814868083546873,1.1008387112367604,0.34485765124555323,10.686011277940038,2.4679681041149673,0.4241261368641953,0.7966199380321771,1.0134209600844082,0.9038368219763915,0.00012122579008202318,0.4030641494514209,0.8823542242256323,3.081354924385047,1.3795045133824773,214773760,104960000,12988416,434491392,109555712,320864256,52371456,12251136,282636288,94359552,4677632,2916352,297263104,18096128,72327168,42.293,22.098,2.033,6.033,6,2,6.016,38.275,0,0,0,0.026923076923076918,0.00318111753371869,0.011384615384615384,0.03125,0.0024148148148148145,0.003,0.0030497237569060776,0.005748997995991984,0.07189473684210525,0.004926011560693642,0.02246153846153846,0.04683823529411765,0.004613333333333333,0.0046,0.0046895027624309395,0.014586816720257247
1702364562,3.1092763992595662,19.814868083546873,1.1008387112367604,0.34485765124555323,10.686011277940038,2.4679681041149673,0.4241261368641953,0.7966199380321771,1.0134209600844082,0.9038368219763915,0.00008416025678663306,0.4030641494514209,0.8823542242256323,3.081354924385047,1.3795045133824773,214773760,104960000,12988416,434491392,109555712,320864256,52371456,12251136,282636288,94359552,4677632,2916352,297263104,18096128,72327168,8,4.004,2.004,6.004,6,2,5.976,28.012,0,0,0,0.0269227644152549,0.0031808314089514485,0.011384615384615384,0.03124983317273193,0.0024148148148148145,0.003,0.003049724597202517,0.005748971412473412,0.07189448525034581,0.004925496536112607,0.02246153846153846,0.04683819993483674,0.004613333333333333,0.0046,0.00468950427496453,0.014586834794214387
1702364563,3.1982270517586926,19.814868083546873,1.1008387112367604,0.34485765124555323,10.686011277940038,2.4679681041149673,0.4484940977457447,0.7966199380321771,1.0134209600844082,0.9038368219763915,0.00008416025678663306,0.4030641494514209,0.8823542242256323,3.081354924385047,1.3795045133824773,214773760,104960000,12988416,434491392,109555712,320864256,52502528,12251136,282636288,94359552,4677632,2916352,297263104,18096128,72327168,32,16,2,6,6,2,6,42,0,0,0,0.02648439100599819,0.0031808316872415977,0.011384615384615384,0.03125011122281255,0.0024148148148148145,0.003,0.0030526315789473684,0.005749015719156964,0.07273951672367934,0.004925497037034877,0.022461538461538467,0.04683825886795373,0.004613333333333333,0.0046,0.004694736842105264,0.014586804670239449
1702364564,3.1982270517586926,19.814868083546873,1.1008387112367604,0.34485765124555323,10.686011277940038,2.4679681041149673,0.4484940977457447,0.7966199380321771,1.0134209600844082,0.9038368219763915,0.00008416025678663306,0.4030641494514209,0.7529716831466806,3.0954059829059895,1.3898040584334737,214773760,104960000,12988416,434491392,109555712,320864256,52502528,12251136,282636288,94359552,4677632,2916352,297263104,18096128,72327168,11.976,11.953,1.976,2,2,2,2,3.976,0,0,0,0.026058074219582252,0.0031834522477777027,0.011791044776119404,0.03119670009516683,0.002442379182156134,0.003,0.003049861495844875,0.005754910582171028,0.07382300810672944,0.004930214045999865,0.02253731343283582,0.04683255608533625,0.004643122676579926,0.0046,0.004689750692520776,0.01448974135433805
1702364565,3.0837608950979667,19.342410730210823,1.1008387112367604,0.34485765124555323,10.851718901453978,2.4679681041149673,0.4484940977457447,0.7966199380321771,1.0134209600844082,0.9038368219763915,0.00008416025678663306,0.4030641494514209,0.7382657794095867,3.0954059829059895,1.3898040584334737,214769664,105013248,12988416,434491392,109555712,320864256,52502528,12251136,282636288,94359552,4677632,2916352,297263104,18096128,72327168,11.976,7.984,1.992,3.992,2,2,1.992,31.952,0,0,0,0.02605852017875445,0.003183452412666499,0.011791044776119405,0.0311969226268523,0.002442379182156134,0.003,0.003049862056058407,0.005645557104520037,0.07382335563767249,0.004930214342799698,0.022537313432835823,0.04683260344007891,0.004643122676579926,0.0046,0.004689751700905132,0.014260218557631198
1702364566,3.0837608950979667,19.342410730210823,1.1008387112367604,0.35428216727321954,9.120960167662915,2.1375688741765764,0.4484940977457447,0.7966199380321771,0.9512559787422566,0.9038368219763915,0.00008416025678663306,0.3383419687771032,0.7235598756724929,3.0954059829059895,1.3898040584334737,214769664,105013248,12988416,434487296,109555712,320864256,52502528,12251136,282767360,94359552,4677632,2916352,297263104,18096128,72327168,11.937,10,2,2.012,2,2,2,2,0,0,0,0.02612722128028251,0.003175700934579439,0.011791044776119404,0.03114316239316239,0.002438202247191011,0.003,0.0030501392757660167,0.005625,0.07387712817968738,0.004916261682242989,0.02253731343283582,0.04682692307692308,0.004643445692883896,0.0046,0.0046902506963788304,0.014290816326530627
1702364567,3.0837608950979667,19.342410730210823,1.1008387112367604,0.35428216727321954,10.52906952796764,2.0964360724413265,0.4484940977457447,0.7966199380321771,0.9512559787422566,0.9235136244514028,0.00008416025678663306,0.4041351753190436,0.7088539719353989,3.0954059829059895,1.3898040584334737,214769664,105013248,12988416,434487296,109981696,320864256,52502528,12251136,282767360,94359552,4677632,2916352,297263104,18096128,72327168,4,2,2.02,2,2,2,2,6,0,0,0,0.026127049180327874,0.0031669626998223803,0.011791044776119404,0.03114316239316239,0.002438202247191011,0.003,0.003050137851704432,0.005625,0.07387700534759355,0.004900532859680284,0.02253731343283582,0.04682692307692308,0.004643445692883896,0.0046,0.004690248133067977,0.014290816326530627
1702364568,3.083760895097967,19.342410730210823,1.1008387112367601,0.2937026764026127,10.52906952796764,2.055303270706077,0.4627082504122424,0.7966199380321771,0.9512559787422566,0.9235136244514028,0.00008416025678663306,0.4041351753190436,0.8051344743276398,3.0954059829059895,1.4027852179287754,214769664,105013248,12988416,434487296,109981696,320864256,52502528,12251136,282767360,94359552,4677632,2916352,297250816,18096128,72380416,16,13.968,2,4,2,2,2,66,0,0,0,0.026208563535911604,0.003166963243197352,0.011791044776119404,0.03114316239316239,0.002438202247191011,0.003,0.0030526315789473684,0.005625,0.0742287234042553,0.004900533837755234,0.02253731343283582,0.04682692307692308,0.004643445692883896,0.0046,0.004694736842105264,0.014290816326530627
1702364569,3.083760895097967,19.718929338165783,1.1008387112367601,0.29963894199406343,10.52906952796764,2.0141704689708275,0.4627082504122424,0.7966199380321771,0.9512559787422566,0.9235136244514028,0.00008416025678663306,0.4041351753190436,0.8051344743276398,3.0954059829059895,1.4027852179287754,214769664,105013248,12988416,434487296,109981696,320864256,52502528,12251136,282767360,94359552,4677632,2916352,297250816,18096128,72380416,20,8,2,2,2,2,2,12,0,0,0,0.026281388116511883,0.003178891669154153,0.011384615384615384,0.031115992996745067,0.002428571428571429,0.003,0.0030502793296089386,0.005772745635440982,0.0745001686891974,0.004922005004477477,0.022461538461538467,0.04682405836776725,0.004630075187969925,0.0046,0.00469050279329609,0.014944432566913848
1702364570,3.083760895097967,19.718929338165783,1.1008387112367601,0.305575207585514,10.52906952796764,2.276756289506448,0.4627082504122424,0.6577755558729809,0.8650821256588266,0.9280615289411558,0.00008416025678663306,0.40308605078479703,0.8051344743276398,3.0954059829059895,1.4027852179287754,214769664,105013248,12988416,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18096128,72380416,10,5.988,1.988,9.976,10,2,10.036,57.928,0,0,0,0.026280826426297026,0.0031788896877431297,0.011384615384615384,0.031115710082799522,0.002428571428571429,0.003,0.0030502776206072666,0.005718001086769921,0.07449974697661159,0.004922001437937635,0.02246153846153846,0.046823998286767136,0.004630075187969925,0.0046,0.004690499717093081,0.014915326245782847
1702364571,3.083760895097967,19.718929338165783,1.1127619219652805,0.3561759354870394,10.52906952796764,2.276756289506448,0.4627082504122424,0.6711653890714131,0.8835758093789926,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.0954059829059895,1.4027852179287754,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18096128,72380416,22,15.96,2,8,8,2,7.964,60,0,0,0,0.026454293628808866,0.0031856068069342305,0.011384615384615384,0.030975877192982455,0.0024176245210727975,0.003,0.0030451984305244627,0.005694148936170213,0.07463157894736842,0.004934092252481616,0.02246153846153846,0.046809210526315786,0.004630651340996168,0.0046,0.004681357174944033,0.014965686274509813
1702364572,3.083760895097967,19.718929338165783,1.1127619219652805,0.3561759354870394,10.52906952796764,2.276756289506448,0.4627082504122424,0.6845552222698452,0.9020694930991587,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.0954059829059895,1.4027852179287754,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18096128,72380416,28,16,2,2,2,2,2.016,6,0,0,0,0.026454515328075395,0.0031867152351691967,0.011384615384615384,0.03097599525806776,0.0024176245210727975,0.003,0.0030451977401129942,0.005694168434771529,0.07463174537856176,0.004936087423304553,0.022461538461538467,0.04680923534204968,0.004630651340996168,0.0046,0.00468135593220339,0.014965674533973182
1702364573,3.083760895097967,19.718929338165783,1.1127619219652805,0.3561759354870394,10.52906952796764,2.276756289506448,0.4627082504122424,0.8033899919059309,0.9205631768193245,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.0199614407150994,1.4027852179287754,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,16.024,6.012,2.012,10.024,10,2,10,62.097,0,0,0,0.026737057220708446,0.0031867145421903055,0.011384615384615384,0.030975877192982455,0.0024176245210727975,0.003,0.0030424242424242423,0.005694148936170213,0.0743882978723404,0.004936086175942549,0.02246153846153846,0.046809210526315786,0.004630651340996168,0.0046,0.004676363636363636,0.014965686274509813
1702364574,3.083760895097967,19.718929338165783,1.1127619219652805,0.3561759354870394,10.52906952796764,2.276756289506448,0.4627082504122424,0.8033899919059309,0.9390568605394907,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.0199614407150994,1.4027852179287754,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,33.514,17.653,1.931,15.722,14,2,14,104.61,0,0,0,0.026697097348346324,0.003182792030617002,0.01,0.030858665685572242,0.0024712643678160917,0.003,0.0030403463444667843,0.0057833870273523115,0.07413876393510284,0.004929025655110603,0.022203389830508475,0.0467967246970816,0.004641379310344828,0.0046,0.0046726234200402126,0.015121673804675984
1702364575,3.083760895097967,19.718929338165783,1.1127619219652805,0.3561759354870394,10.52906952796764,2.3399398725658607,0.4627082504122424,0.8033899919059309,0.9575505442596567,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.0199614407150994,1.4289174777014988,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,20.048,6.016,2.016,6.016,6,2,6,38.097,0,0,0,0.026698899730487516,0.0031827972276523907,0.01,0.030859670589524095,0.0024712643678160917,0.003,0.003040345821325649,0.0056544305928406605,0.0741402104270122,0.004929035009774303,0.02220338983050848,0.046796937635083094,0.004641379310344828,0.0046,0.004672622478386168,0.014784968262812321
1702364576,2.455662776043494,19.718929338165783,0.9325715664842243,0.3561759354870394,10.52906952796764,2.3399398725658607,0.4627082504122424,0.8033899919059309,1.1096210232099621,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.046147651704043,1.4289174777014986,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,6,7.96,1.98,7.96,6,2,8,37.881,0,0,0,0.02669783944401288,0.0031763584036928814,0.01,0.03077324205576134,0.0024712643678160917,0.003,0.003040345821325649,0.0056256143954286335,0.07413935950044528,0.004917445126647186,0.02220338983050848,0.04678244768841779,0.004641379310344828,0.0046,0.004672622478386168,0.014515331797381226
1702364577,2.5069522436760114,19.718929338165783,0.9512826862860769,0.3561759354870394,10.52906952796764,2.3399398725658607,0.4627082504122424,0.8033899919059309,1.1096210232099621,0.9280615289411558,0,0.40308605078479703,0.8051344743276398,3.046147651704043,1.4289174777014986,214769664,105013248,12972032,434487296,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,22,8,2,14,14,2,14,76,0,0,0,0.02669858162603726,0.003171123755325759,0.01,0.030773662825927698,0.0024712643678160917,0.003,0.003040345821325649,0.005625686085504908,0.07413995513434844,0.004908022759586366,0.02220338983050848,0.04678253662117471,0.004641379310344828,0.0046,0.004672622478386168,0.014515295851625363
1702364578,2.5582417113085296,19.470344293459007,0.9699938060879293,0.3591852123977619,8.808857942968743,2.3399398725658607,0.4627082504122424,0.8033899919059309,1.1096210232099621,0.9280615289411558,0,0.40308605078479703,0.8139633093402154,3.046147651704043,1.4289174777014986,214769664,105074688,12972032,434491392,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,11.941,2,1.98,2,2,2,2,15.941,0,0,0,0.02696113142120016,0.0031711218537010004,0.01,0.030773362270825687,0.0024712643678160917,0.003,0.0030425531914893616,0.005625634877385563,0.0742510858491265,0.0049080193366618004,0.02220338983050848,0.046782473096723676,0.004641379310344828,0.0046,0.004676595744680851,0.014515321527772915
1702364579,2.609531178941047,19.470344293459007,1.122667188111144,0.3591852123977619,10.558540003258763,2.3399398725658607,0.4627082504122424,0.8033899919059309,1.1096210232099621,0.9280615289411558,0,0.40308605078479703,0.8139633093402154,3.046147651704043,1.4289174777014986,214769664,105074688,12972032,434491392,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,18,10,2,6,6,2,6,22,0,0,0,0.027175627637575177,0.003171429723925148,0.010725806451612903,0.03083351354319098,0.002488721804511278,0.003,0.0030398844732207942,0.005733111909566962,0.07394046470298302,0.004908573503065267,0.02233870967741935,0.04678892682321955,0.004642105263157895,0.0046,0.00467179205179743,0.014624554504688782
1702364580,3.077368057951056,19.470344293459007,1.122667188111144,0.3591852123977619,10.558540003258763,2.3399398725658607,0.4627082504122424,0.8033899919059309,0.959455393682834,0.9280615289411558,0,0.40308605078479703,0.8244989792091659,3.046147651704043,1.4289174777014986,214769664,105074688,12972032,434491392,109981696,320872448,52502528,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,18,12.016,2,4,6,2,4,30,0,0,0,0.027175324675324675,0.0031714285714285716,0.010725806451612904,0.03083333333333333,0.002488721804511278,0.003,0.00303988603988604,0.005675182481751825,0.07394021739130431,0.00490857142857143,0.022338709677419355,0.046788888888888894,0.004642105263157895,0.0046,0.0046717948717948715,0.014545000000000013
1702364581,2.595580443745002,19.133632950278507,1.122667188111144,0.3591852123977619,10.426746632054872,2.277137024751295,0.4456133759158396,0.8033899919059309,0.9409617099626679,0.9280615289411558,0.00013840965358598284,0.40308605078479703,0.8244989792091659,3.046147651704043,1.4289174777014986,214769664,105074688,12972032,434491392,110059520,320901120,52539392,12247040,282767360,94359552,4677632,2916352,297250816,18100224,72380416,10,4,2,6,6,2,6,26,0,0,0,0.0271106942309598,0.0031732580037664784,0.010725806451612903,0.030976051406562496,0.0024925373134328356,0.003,0.0030396592854253493,0.005695341695501049,0.07388611824704387,0.004911864406779661,0.02233870967741935,0.04680924744470616,0.0046417910447761205,0.0046,0.0046713867137656295,0.01472057454663496
1702364582,2.544290976112485,19.133632950278507,1.122667188111144,0.3591852123977619,10.426746632054872,2.277137024751295,0.4456133759158396,0.8033899919059309,0.9821088422232132,0.9280615289411558,0.00013840965358598284,0.40308605078479703,0.8244989792091659,3.046147651704043,1.4289174777014986,214769664,105074688,12972032,434491392,110059520,320901120,52539392,12247040,282636288,94359552,4677632,2916352,297250816,18100224,72380416,6,4,2,2,2,2,2.028,20,0,0,0,0.027110592689085312,0.0031696758899842203,0.010725806451612904,0.030975993334401708,0.0024925373134328356,0.003,0.0030396600566572236,0.005695331963490513,0.07388603535170853,0.004905416601971597,0.02233870967741936,0.04680923513837102,0.0046417910447761205,0.0046,0.004671388101983004,0.014720579109629109
1702364583,2.493001508479967,19.133632950278507,1.122667188111144,0.3591852123977619,10.426746632054872,2.277137024751295,0.4456133759158396,0.8033899919059309,0.9821088422232132,0.9280615289411558,0.00013840965358598284,0.40308605078479703,0.8244989792091659,3.046147651704043,1.2284125710734677,214769664,105074688,12972032,434491392,110059520,320901120,52539392,12247040,282636288,94359552,4677632,2916352,297250816,18100224,72380416,36,20,2,3.969,2,1.961,4,38,0,0,0,0.026903396375277847,0.003169675090252708,0.010725806451612904,0.030976341719417527,0.002492505012794729,0.003,0.0030419130655299216,0.005695285912022717,0.07355600740890113,0.004905415162454874,0.022338709677419355,0.046809308966220785,0.00464178992765623,0.0046,0.004675443517953859,0.014720449569858025
1702364584,3.059906194071345,19.133632950278507,1.122667188111144,0.3591852123977619,10.426746632054872,2.277137024751295,0.4456133759158396,0.8033899919059309,0.9821088422232132,0.6300050000000114,0.00013840965358598284,0.39466574298579443,0.8244989792091659,3.046147651704043,1.2045972797784428,214773760,105074688,12972032,434491392,110059520,320901120,52539392,12247040,282636288,94359552,4677632,2916352,297250816,18100224,72380416,28,12,2,8,6,1.988,7.976,58,0,0,0,0.026875,0.003162161517220728,0.010491803278688525,0.03094713656387665,0.0024701492537313433,0.003,0.0030395493073826956,0.005741434689507495,0.07367403314917124,0.004891890730997311,0.022295081967213113,0.04680616740088106,0.004625373134328358,0.0046,0.004671188753288853,0.014430851063829794
1702364585,3.059906194071345,19.133632950278507,0.9785822100769794,0.3591852123977619,10.426746632054872,2.277137024751295,0.4456133759158396,0.7916224572251863,0.9821088422232132,0.6300050000000114,0.00013840965358598284,0.39704754520880753,0.8244989792091659,3.046147651704043,1.1807819884834176,214773760,105074688,12972032,434491392,110059520,320901120,52539392,12251136,282636288,94359552,4677632,2916352,297250816,18100224,72380416,7.984,9.984,1.992,3.992,2,2,4.016,31.952,0,0,0,0.026874582278230204,0.0031621608723489763,0.010491803278688525,0.03094690423124329,0.0024701492537313433,0.003,0.0030395480225988702,0.00565935782542843,0.07367368093823382,0.004891889570228157,0.022295081967213113,0.046806118064238324,0.004625373134328358,0.0046,0.004671186440677966,0.014300370533097314
1702364586,3.059906194071345,19.133632950278507,0.9598710902751271,0.36408737408006375,10.426746632054872,2.274725402587808,0.4456133759158396,0.7916224572251863,0.9821088422232132,0.6300050000000114,0.00013840965358598284,0.39704754520880753,0.8244989792091659,3.046147651704043,1.429891755098588,214773760,105074688,12972032,434491392,110059520,320901120,52539392,12251136,282636288,94359552,4677632,2916352,297250816,18100224,72634368,17.964,13.964,1.988,2,2,2,1.984,11.964,0,0,0,0.026912615618205,0.003166982003976283,0.010491803278688525,0.030859196163360303,0.002464150943396226,0.003,0.0030340922839169897,0.005671650899601802,0.07375664406388105,0.004900567607157308,0.022295081967213113,0.04679683726318301,0.00462566037735849,0.0046,0.004661366111050581,0.014236228125316394
