time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702379152,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.0421644210678,1.9225483671080952,0.4464945086157875,0.7962133363886355,0.6404260237193412,0.8110953242056327,0.00008154441325950347,0.3505023835716915,8.791810681719502,2.137471928762522,1.196854845130996,218308608,106754048,11145216,434110464,198754304,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77402112,18,8,22,12,12,2,14,28,0,0,0,0,0,0,0.028592375366568917,0.003181102362204724,0.03226177887246854,0.031040846982758618,0.002452914798206278,0.003,0.0050955987326038,0.0034019196160767844,0.07590909090909093,0.004925984251968504,0.08579821030108477,0.04943039161877395,0.004820627802690584,0.0046,0.018552679839683107,0.007239202657807313
1702379153,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.0421644210678,1.9225483671080952,0.4464945086157875,0.7962133363886355,0.6404260237193412,0.8110953242056327,0.00008154441325950347,0.3505023835716915,8.791810681719502,2.054241603022091,1.196854845130996,218308608,106754048,11145216,434110464,198754304,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77402112,20,18.097,24,2,2,2,2,6,0,0,0,0,0,0,0.028592375366568917,0.003181102362204724,0.03226177099334358,0.031040978176025486,0.002452914798206278,0.003,0.004880447301673457,0.0034019196160767844,0.07590909090909093,0.004925984251968504,0.08579820347727644,0.04943041785742733,0.004820627802690584,0.0046,0.015776729077185393,0.007239202657807313
1702379154,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.387143386439421,1.9225483671080952,0.4464945086157875,0.7962133363886355,0.611411466728062,0.8110953242056327,0.00008154441325950347,0.3505023835716915,8.791810681719502,2.054241603022091,1.196854845130996,218308608,106754048,11145216,434110464,200048640,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77402112,6,2,8,2,2,2,2,16,0,0,0,0,0,0,0.028592375366568917,0.003181102362204724,0.03226176406926407,0.03104109303977273,0.002452914798206278,0.003,0.004880434453286017,0.0034019196160767844,0.07590909090909093,0.004925984251968504,0.08579819748058805,0.049430440830176774,0.004820627802690584,0.0046,0.015776810067154354,0.007239202657807313
1702379155,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.387143386439421,1.9225483671080952,0.4464945086157875,0.6191784069033304,0.611411466728062,0.8110953242056327,0.00008154441325950347,0.3505023835716915,8.791810681719502,2.054241603022091,1.196854845130996,218308608,106754048,11145216,434110464,200048640,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77402112,10,6,22,4,3.98,2,4,12,0,0,0,0,0,0,0.028125,0.003198412698412698,0.03226175793650795,0.03160463068181818,0.002442944856837432,0.003,0.00483382262802132,0.0033990355635925254,0.07575144508670521,0.004957142857142856,0.08579819216922892,0.04961638068181819,0.00482465184916879,0.0046,0.0156071125213228,0.0072073578595317775
1702379156,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.387143386439421,1.9225483671080952,0.4464945086157875,0.6320902412228566,0.611411466728062,0.8110953242056327,0.00008154441325950347,0.3505023835716915,8.791810681719502,2.054241603022091,1.0425503342224822,218308608,106754048,11145216,434110464,200048640,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77402112,36,22,42,8,8,2,10,56,0,0,0,0,0,0,0.027675840978593276,0.0032019801980198016,0.03212991894042014,0.03163624346640455,0.002463203463203463,0.003,0.004927886612702701,0.0034030285381479322,0.07541176470588234,0.0049635643564356425,0.08580319373646884,0.049523124981940704,0.004852813852813853,0.0046,0.01564454154573111,0.007210443037974685
1702379157,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.387143386439421,1.9225483671080952,0.4464945086157875,0.6450020755423828,0.611411466728062,0.8110953242056327,0.00008154441325950347,0.3022469679134589,8.791810681719502,2.054241603022091,1.0226027534702988,218308608,106754048,11145216,434110464,200048640,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77402112,26,4,14,10,8,2,8,48,0,0,0,0,0,0,0.02767605808627024,0.0032019822236345344,0.03212991302245885,0.03163645156786152,0.002463203463203463,0.003,0.004927886612702701,0.003403029322266463,0.07541194942003004,0.0049635680025421625,0.08580318868273504,0.04952316833491305,0.004852813852813853,0.0046,0.01564454154573111,0.007210447932186181
1702379158,2.8914819734787307,16.163309815406688,1.048367837126768,0.31291359733018603,8.387143386439421,1.9225483671080952,0.4464945086157875,0.6579139098619088,0.611411466728062,0.8110953242056327,0.00008154441325950347,0.2964052615205974,8.791810681719502,2.054241603022091,1.2485589943779474,218308608,106754048,11145216,434110464,200048640,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77488128,14,10,30,4,4,2,4.012,16,0,0,0,0,0,0,0.027675840978593276,0.0032019801980198016,0.0321299095795254,0.031636385796454614,0.002463189701524355,0.003,0.004899441340782124,0.0034030285381479322,0.07541176470588234,0.0049635643564356425,0.08580318574258668,0.04952315344795071,0.004852818351344606,0.0046,0.015787441331699025,0.007210443037974685
1702379159,2.8914819734787307,18.27756011859004,1.048367837126768,0.26915593347160693,8.387143386439421,1.6407722018477497,0.4464945086157875,0.581893333333312,0.611411466728062,0.8110953242056327,0.00010547471330623476,0.29056355512773585,8.791810681719502,2.054241603022091,1.2485589943779474,218308608,106819584,11145216,434110464,200048640,335781888,53854208,12054528,260866048,96051200,4620288,2936832,603033600,12308480,77488128,8,4,12,6,6,2,6,30,0,0,0,0,0,0,0.027675840978593276,0.0032019801980198016,0.0321299055521637,0.03163644682863156,0.002463203463203463,0.003,0.004899441340782124,0.0034030285381479322,0.07541176470588234,0.0049635643564356425,0.08580318230335403,0.0495231656543861,0.004852813852813853,0.0046,0.015787441331699025,0.007210443037974685
1702379160,2.8914819734787307,18.27756011859004,1.048367837126768,0.27473105948079557,8.53066685577855,2.1084495141530093,0.4493184979137654,0.581893333333312,0.611411466728062,0.8110953242056327,0.00010764893412616891,0.3617743212085715,8.791810681719504,2.2592993243756165,1.2485589943779474,218308608,106819584,11145216,434110464,200048640,335769600,53899264,12054528,260866048,96051200,4620288,2936832,603033600,12738560,77488128,16,10,26,6,6,2,8,40,0,0,0,0,0,0,0.027910447761194033,0.003196850393700787,0.03212990188278972,0.03208546231026846,0.00244,0.003,0.004842696629213483,0.003395307917888563,0.07472727272727278,0.004954330708661417,0.08580317916982873,0.04973260048344407,0.004843555555555556,0.0046,0.01628759058258664,0.00714886731391586
1702379161,2.8914819734787307,18.27756011859004,1.048367837126768,0.28030618548998415,8.53066685577855,2.1084495141530093,0.4493184979137654,0.7999979270744704,0.611411466728062,0.8110953242056327,0.0001304532491960481,0.3617743212085715,4.045184112118054,2.2592993243756165,1.2485589943779474,218308608,106819584,11145216,434110464,200048640,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603033600,12738560,77488128,24,14,34,6,6,2,6,22,0,0,0,0,0,0,0.027757879656160462,0.0031835937499999994,0.03279428979738915,0.03205737457342794,0.0024485596707818935,0.003,0.004912087912087912,0.003423766816143498,0.07323899371069183,0.004930468749999999,0.08608565223629629,0.049377982091719085,0.004818930041152264,0.0046,0.01572890459706706,0.007338150289017339
1702379162,2.8914819734787307,18.27756011859004,1.048367837126768,0.3345075605513157,8.53066685577855,2.1084495141530093,0.38087673300165475,0.7999979270744704,0.611411466728062,0.8110953242056327,0.0001304532491960481,0.3721577776808683,4.045184112118054,2.2592993243756165,1.2485589943779474,218308608,106819584,11145216,434110464,200048640,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603033600,12738560,77488128,24,8,30,4,4.024,2,4,38,0,0,0,0,0,0,0.0277577492386881,0.0031835937499999994,0.03279428681403277,0.03205729765874918,0.0024485689485241988,0.003,0.00491211958624651,0.003423769537231284,0.07323886792030004,0.004930468749999999,0.08608564976644593,0.049377965339012876,0.004818926965573288,0.0046,0.0157289818795416,0.007338166314138523
1702379163,2.4687232132730283,18.27756011859004,1.071072237713515,0.3345075605513157,8.53066685577855,2.1084495141530093,0.38838998374141986,0.7999979270744704,0.611411466728062,0.68935458636882,0.0001304532491960481,0.3721577776808683,4.045184112118054,2.2592993243756165,1.2485589943779474,218308608,106819584,11128832,434110464,200048640,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603033600,12738560,77488128,20,6,30,14,14,2,14,94,0,0,0,0,0,0,0.027757879656160462,0.0031835937499999994,0.03279428406466513,0.03205745741626794,0.0024485596707818935,0.003,0.004839572192513369,0.003423766816143498,0.07323899371069183,0.004930468749999999,0.08608564749030816,0.049377998660287074,0.004818930041152264,0.0046,0.015524300861457523,0.007338150289017339
1702379164,2.420531847048383,18.27756011859004,1.071072237713515,0.34398436305662705,8.53066685577855,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.611411466728062,0.7031264831034659,0.0001304532491960481,0.3721577776808683,3.3884990363170893,2.2592993243756165,1.2485589943779474,218308608,106819584,11128832,434114560,200048640,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603033600,12738560,77488128,14,16,32,8,8,2,8,40,0,0,0,0,0,0,0.027757879656160462,0.0031835937499999994,0.03279428152279693,0.03205749407122173,0.0024485596707818935,0.003,0.004839572192513369,0.003423766816143498,0.07323899371069183,0.004930468749999999,0.08608564538595334,0.04937800599127784,0.004818930041152264,0.0046,0.015524300861457523,0.007338150289017339
1702379165,2.5567145889148457,18.27756011859004,1.071072237713515,0.34398436305662705,8.53066685577855,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.611411466728062,0.8263138040787507,0.0001304532491960481,0.3721577776808683,3.3210793011151223,2.2592993243756165,1.227174285015892,218308608,106819584,11128832,434114560,200048640,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603033600,12738560,77488128,34,18,42,2,2,2,2,36,0,0,0,0,0,0,0.028541666666666667,0.0031846153846153847,0.03279427916579187,0.032412177667236294,0.0024247678164210106,0.003,0.0047326203208556145,0.0034227272727272735,0.0734375,0.0049323076923076924,0.08608564343464158,0.049598013422894494,0.0048283672029980846,0.0046,0.015326669022960548,0.00733529411764706
1702379166,2.505028809874185,18.27756011859004,1.071072237713515,0.34398436305662705,8.53066685577855,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.5175428229334509,0.8263138040787507,0.0001304532491960481,0.3721577776808683,4.529311546662313,2.2592993243756165,1.227174285015892,218308608,106819584,11128832,434114560,200048640,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603500544,12738560,77488128,12.008,12.06,20,6.016,6.008,2,6.008,30.024,0,0,0,0,0,0,0.02869261374314135,0.003188325698933716,0.03276214456591157,0.03181277701550919,0.0025083250652251496,0.003,0.004757894736842106,0.003435382712176932,0.0737050202888737,0.004938986258080689,0.08546650703741449,0.04946255812583759,0.0048483368637361616,0.0046,0.014726480964035392,0.007392554536118053
1702379167,3.202888574764904,18.27756011859004,1.071072237713515,0.34398436305662705,8.7917901019829,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.3638549999999796,0.8263138040787507,0.0001304532491960481,0.3721577776808683,4.529311546662313,2.2592993243756165,1.227174285015892,218304512,106819584,11128832,434114560,195956736,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603500544,12738560,77488128,14,4,14,8,8,2,5.992,32,0,0,0,0,0,0,0.028692815569039458,0.0031883274808044014,0.03276214177766488,0.0318129349888129,0.002508316796848301,0.003,0.0047579228379554615,0.003435383460000781,0.07370522130707027,0.004938989465447922,0.08546650438912028,0.04946259244332744,0.004848340394253707,0.0046,0.014726561753546417,0.007392558929161721
1702379168,3.202888574764904,18.27756011859004,1.071072237713515,0.34398436305662705,8.7917901019829,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.3638549999999796,0.8263138040787507,0.0001304532491960481,0.3721577776808683,4.529311546662313,2.3897995725755212,1.227174285015892,218304512,106819584,11128832,434114560,195956736,335769600,53899264,12050432,260866048,96051200,4620288,2936832,603500544,12738560,77488128,6,6,14,2,2,2,2,20,0,0,0,0,0,0,0.02869052558511854,0.003188323917137476,0.03276214179567288,0.03181270904599272,0.0025082216912000587,0.003,0.004530612244897959,0.0034353819643882827,0.07370287851273043,0.004938983050847457,0.08546650440622437,0.04946254180919855,0.004848381003452578,0.0046,0.009889830508474577,0.007392550143266476
1702379169,3.202888574764904,18.27756011859004,1.071072237713515,0.34398436305662705,8.7917901019829,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.5495141210668749,0.8263138040787507,0.0001304532491960481,0.3721577776808683,4.529311546662313,2.3897995725755212,1.227174285015892,218304512,106819584,11128832,434114560,195956736,335769600,53899264,12050432,260878336,96051200,4620288,2936832,603500544,12738560,77488128,23.992,18,44,3.984,3.992,2,3.992,27.976,0,0,0,0,0,0,0.028690909614994403,0.0031883265898597526,0.03276213879711771,0.031813053909470354,0.002508217559257985,0.003,0.004530514175135301,0.003435380112192924,0.07370325706343227,0.004938987861747555,0.08546650155817616,0.049462617588679675,0.004848382767752181,0.0046,0.00988978554814413,0.007392540150165163
1702379170,3.2028885747649047,18.27756011859004,1.071072237713515,0.34398436305662705,8.7917901019829,2.1084495141530093,0.4507950443859093,0.7999979270744704,0.6514239731299456,0.8263138040787507,0.00010856210687054122,0.3721577776808683,4.529311546662313,2.3897995725755212,1.2250978221450237,218304512,106819584,11128832,434114560,195956736,335769600,53899264,12050432,260878336,96051200,4620288,2936832,603500544,12738560,77574144,17.984,9.992,25.896,11.984,12,2,12,45.96,0,0,0,0,0,0,0.029649443844838884,0.0032011269249882335,0.03276213158309569,0.031741922155156,0.002473107599021417,0.003,0.00436734693877551,0.0034162402347617644,0.07420476809795262,0.0049620284649788205,0.08546649470624175,0.048861551283440656,0.0048661163192099295,0.0046,0.00954954954954955,0.007248736166142143
1702379171,3.2028885747649047,18.27756011859004,1.071072237713515,0.34398436305662705,8.7917901019829,2.1084495141530093,0.44117175878247084,0.7999979270744704,0.6514239731299456,0.8263138040787507,0.0001063878860506071,0.3721577776808683,4.529311546662313,2.3966755289929904,1.2250978221450237,218304512,106819584,11128832,434114560,195956736,335769600,54067200,12050432,260878336,96051200,4620288,2936832,603500544,12894208,77574144,20,14,28,12,10,2,12,38,0,0,0,0,0,0,0.029349575739640827,0.0032197472632159215,0.032674366252924296,0.031159324613763285,0.002495693721912852,0.003,0.004424242424242424,0.0033839667683642697,0.07337102020255894,0.004995545073788659,0.08457235811108528,0.04798797502612174,0.004794990396355009,0.0046,0.009616379310344826,0.007039580182685789
1702379172,3.2028885747649047,18.27756011859004,1.071072237713515,0.34398436305662705,9.340207149536074,2.287469487388119,0.44117175878247084,0.7999979270744704,0.6514239731299456,0.8263138040787507,0.00010421366523067296,0.3721577776808683,4.529311546662313,2.3966755289929904,1.2250978221450237,218304512,106819584,11128832,434114560,195956736,335769600,54067200,12050432,260878336,96051200,4620288,2936832,603500544,12894208,77574144,18,2,14,4,6,2,4,36,0,0,0,0,0,0,0.029348695513209334,0.003219741284951989,0.03267436750290152,0.03115896348827428,0.002495645432058441,0.003,0.004424242424242424,0.0033839645887087312,0.07337014804343431,0.004995534312913581,0.08457235942669578,0.04798789339407151,0.004795005360652767,0.0046,0.009616379310344826,0.007039562766812514
1702379173,3.2028885747649047,18.27756011859004,1.071072237713515,0.34398436305662705,9.340207149536074,2.287469487388119,0.44117175878247084,0.8074127097749064,0.6514239731299456,0.8263138040787507,0.00010203944441073883,0.3721577776808683,4.529311546662313,2.3966755289929904,1.2250978221450237,218304512,106819584,11128832,434114560,195956736,335769600,54067200,12050432,260878336,96051200,4620288,2936832,603500544,12894208,77574144,6,6,20,2,2,2,2,22,0,0,0,0,0,0,0.029348586403697037,0.0032197392923649904,0.032674367113013476,0.031158856338028174,0.002495685674223411,0.003,0.00434313725490196,0.0033847223009583357,0.07337004067644434,0.004995530726256984,0.08457235901633571,0.04798786882858124,0.004794992890212622,0.0046,0.009473913043478261,0.007045004068615163
1702379174,3.2028885747649047,15.967760524998612,1.071072237713515,0.34398436305662705,9.340207149536074,2.287469487388119,0.44117175878247084,0.8074127097749064,0.6514239731299456,0.8263138040787507,0.00009986522359080469,0.33540674752880184,4.529311546662313,2.3966755289929904,1.2250978221450237,218304512,106876928,11128832,434114560,195956736,335769600,54067200,12050432,260878336,96051200,4620288,2936832,603500544,12894208,77574144,18,14,26,2,2,2,2,14,0,0,0,0,0,0,0.029348291537170168,0.0032197392923649904,0.03267436593438535,0.03115887564657039,0.0024956816502857532,0.003,0.00434313725490196,0.003383963862224731,0.07336974732076795,0.004995530726256984,0.08457235777582059,0.047987872690289694,0.004794994137170227,0.0046,0.009473913043478261,0.007039556962025314
1702379175,3.2028885747649047,16.296326536007193,1.071072237713515,0.34398436305662705,9.340207149536074,2.287469487388119,0.44117175878247084,0.7025365272143942,0.6514239731299456,0.8263138040787507,0.00009769100277087057,0.3405557356553737,4.529311546662313,2.3966755289929904,1.2250978221450237,218304512,106876928,11128832,434114560,195956736,335769600,54067200,12050432,260878336,96051200,4620288,2936832,299819008,12894208,77574144,18,2,18,12,12,2,12,68,0,0,0,0,0,0,0.029558382851688887,0.0032132352941176474,0.032674364818617394,0.031282762965037576,0.002464158691658361,0.003,0.004237560238558002,0.003373427514509879,0.0740267891902445,0.004983823529411765,0.08457235660146603,0.04791458368109042,0.004807181469963137,0.0046,0.009437457758326722,0.006967327026652442
1702379176,3.2028885747649047,16.62489254701577,1.071072237713515,0.34398436305662705,9.340207149536074,2.287469487388119,0.44117175878247084,0.6890796487181459,0.6514239731299456,0.8263138040787507,0.00009551678195093644,0.3339118800081843,4.529311546662313,2.3966755289929904,1.2250978221450237,218304512,106876928,11128832,434114560,195956736,335769600,54067200,12050432,260878336,96051200,4620288,2936832,299819008,12894208,77574144,24,8,28,14,14,2,14,62,0,0,0,0,0,0,0.029262046890295556,0.0032120658135283363,0.0324498303030303,0.030783964180294703,0.002486839143265268,0.003,0.004271790210885641,0.003363739376770538,0.07381149683582695,0.004981718464351005,0.08401535087443839,0.04754982766192959,0.00481742283780078,0.0046,0.00942269443185994,0.006860927152317882
1702379177,3.2028885747649047,16.953458558024348,1.046290017702189,0.34398436305662705,9.340207149536074,2.287469487388119,0.44117175878247084,0.8009383528356059,0.6514239731299456,0.8263138040787507,0.0000741609465006405,0.3272680243609948,4.529311546662313,2.3966755289929904,1.2756682457475435,218304512,106876928,11128832,434114560,195956736,335769600,54067200,12054528,260878336,96051200,4620288,2936832,299819008,12894208,77574144,20,14,36,2,2,2,2,10,0,0,0,0,0,0,0.02926284301109175,0.0032120698373040656,0.0324498276556962,0.03078424125500929,0.0024868433362139637,0.003,0.00427175754078876,0.003363740586607591,0.07381222252122374,0.004981725707147319,0.08401534786090926,0.04754988953337261,0.004817421711374902,0.0046,0.00942267472562936,0.006860937366083011
