time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702376812,3.0801742167353563,13.798866776632842,1.057303468408958,0.3249539485412078,8.32487146388955,1.9768865233813278,0.36758683069865344,0.7888576539739369,0.7527884968761311,0.7744597035715021,0.00008386677164276252,0.3781051178639991,2.3736301776318234,3.343980307601196,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337293312,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,26,12,32,8,8,2,10,44,0,0,0,0,0,0,0.020901898734177218,0.0031015761821366022,0.0322196261682243,0.028954081632653065,0.002375,0.003,0.0033130990415335465,0.006512315270935961,0.04700148809523809,0.004782837127845884,0.08202879581151834,0.04742346938775511,0.004637500000000001,0.0046,0.0067777777777777845,0.017653061224489796
1702376813,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3249539485412078,8.32487146388955,1.9387237959819021,0.43541334442672674,0.7888576539739369,0.7527884968761311,0.7744597035715021,0.00010779279279279374,0.3781051178639991,2.3736301776318234,3.343980307601196,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337293312,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,30,20,36,6,6,2,6,48,0,0,0,0,0,0,0.020901898734177218,0.0031015761821366022,0.0322196261682243,0.028954081632653065,0.002375,0.003,0.0033130990415335465,0.006512315270935961,0.04700148809523809,0.004782837127845884,0.08202879581151834,0.04742346938775511,0.004637500000000001,0.0046,0.0067777777777777845,0.017653061224489796
1702376814,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.264957175318856,0.43541334442672674,0.7888576539739369,0.7527884968761311,0.7744597035715021,0.000110045045045046,0.3781051178639991,2.3736301776318234,3.343980307601196,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,2,4.02,22.222,4,2,2,2,16,0,0,0,0,0,0,0.021133849557522125,0.0031015761821366022,0.0322196261682243,0.028954081632653065,0.002375,0.003,0.0033130990415335465,0.006512315270935961,0.04725535168195719,0.004782837127845884,0.08202879581151834,0.04742346938775511,0.004637500000000001,0.0046,0.0067777777777777845,0.017653061224489796
1702376815,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.264957175318856,0.43541334442672674,0.7888576539739369,0.7527884968761311,0.7744597035715021,0.00013513513513513633,0.3781051178639991,2.3736301776318234,3.343980307601196,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,16,6,20,10,10.048,2,10,42,0,0,0,0,0,0,0.020982142857142862,0.0030883392226148413,0.03245967741935485,0.028888888888888888,0.0023559322033898304,0.003,0.0032987025466427043,0.006537846481876333,0.04731707317073172,0.004759010600706714,0.08242339832869083,0.04755555555555556,0.0046338983050847465,0.0046,0.006606077435573058,0.017847708894878706
1702376816,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.264957175318856,0.43541334442672674,0.7888576539739369,0.7527884968761311,0.7744597035715021,0.00013513513513513633,0.3781051178639991,2.3736301776318234,3.3865307254820363,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,10,8,14,8,8.016,2,6,46,0,0,0,0,0,0,0.02102467811158798,0.0030924657534246573,0.03234346224677716,0.02878205128205128,0.002364705882352941,0.003,0.0032955974842767298,0.006517595307917888,0.04730147058823529,0.004766438356164382,0.08219794344473007,0.0473974358974359,0.004648627450980392,0.0046,0.0065909090909090935,0.01757832898172324
1702376817,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.040196719779443,0.43541334442672674,0.7888576539739369,0.7527884968761311,0.7744597035715021,0.00013513513513513633,0.3781051178639991,2.3736301776318234,3.3865307254820363,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,6,10,26,8,8,2,8,24,0,0,0,0,0,0,0.02102467811158798,0.0030924657534246573,0.03234346224677716,0.02878205128205128,0.002364705882352941,0.003,0.0032955974842767298,0.006517595307917888,0.04730147058823529,0.004766438356164382,0.08219794344473007,0.0473974358974359,0.004648627450980392,0.0046,0.0065909090909090935,0.01757832898172324
1702376818,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7527884968761311,0.7744597035715021,0.00013513513513513633,0.3781051178639991,2.3736301776318234,3.3865307254820363,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,14,6,18,4,4,2,2,18,0,0,0,0,0,0,0.02102467811158798,0.0030924657534246573,0.03234346224677716,0.02878205128205128,0.002364705882352941,0.003,0.0032955974842767298,0.006517595307917888,0.04730147058823529,0.004766438356164382,0.08219794344473007,0.0473974358974359,0.004648627450980392,0.0046,0.0065909090909090935,0.01757832898172324
1702376819,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7527884968761311,0.7744597035715021,0.00013513513513513633,0.3781051178639991,2.3736301776318234,3.3865307254820363,1.5188878285316272,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,28,10,24,8,8,2,8,62,0,0,0,0,0,0,0.021108017817371937,0.0030924657534246573,0.03234346224677716,0.02878205128205128,0.002364705882352941,0.003,0.0032955974842767298,0.006517595307917888,0.047384969325153375,0.004766438356164382,0.08219794344473007,0.0473974358974359,0.004648627450980392,0.0046,0.0065909090909090935,0.01757832898172324
1702376820,3.0801742167353563,13.798866776632842,1.0539841210164598,0.3277192780558924,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7527884968761311,0.7744597035715021,0.00013513513513513633,0.3777868728209795,0.7536158606326446,3.3865307254820363,1.2978348007531337,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263725056,94679040,4620288,2899968,303771648,18100224,58232832,8.016,6,18,4.032,4.016,2,6.048,24.048,0,0,0,0,0,0,0.020840757238307354,0.0030877513711151734,0.03260869565217392,0.029054054054054056,0.0023472803347280333,0.003,0.0033003161551088313,0.006587136929460582,0.047159442724458225,0.004757952468007313,0.08282913165266109,0.04754054054054055,0.004643514644351464,0.0046,0.006666617941715449,0.01782113821138211
1702376821,3.089052081733015,13.430120226522465,1.0539841210164598,0.3277192780558924,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7660616995683873,0.7744597035715021,0.00013513513513513633,0.3777868728209795,0.8998308800501226,3.3865307254820363,1.4876570392436108,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263729152,94679040,4620288,2899968,303771648,18100224,58290176,38,16,46,12,12,2,12,72,0,0,0,0,0,0,0.020951612903225808,0.0030960854092526692,0.03241889312977099,0.028831658291457285,0.002343629343629343,0.003,0.0032830769230769233,0.006578319006685769,0.04717359050445103,0.004772953736654804,0.08254521963824289,0.04737437185929648,0.004629343629343629,0.0046,0.00634848484848485,0.01770403022670025
1702376822,3.089052081733015,13.430120226522465,1.0539841210164598,0.3316304005045764,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7660616995683873,0.7693573999576468,0.00013513513513513633,0.3777868728209795,0.8998308800501226,3.3532739346053804,1.4876570392436108,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263729152,94691328,4620288,2899968,303771648,18083840,58290176,10,4,14,4,4.032,2,6.024,14,0,0,0,0,0,0,0.020951612903225808,0.0030960854092526692,0.03241889312977099,0.028831658291457285,0.0023436125863668675,0.0030168067226890756,0.003283075682899401,0.006578319006685769,0.04717359050445103,0.004772953736654804,0.08254521963824289,0.04737437185929648,0.004629342223760027,0.004630252100840336,0.006348464036409229,0.01770403022670025
1702376823,3.089052081733015,13.430120226522465,1.0539841210164598,0.3316304005045764,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7660616995683873,0.7693573999576468,0.00013513513513513633,0.3691830005866055,0.8998308800501226,3.3532739346053804,1.4876570392436108,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263729152,94691328,4620288,2895872,303771648,18083840,58290176,6.008,2,12.048,4.008,4,2,4.049,16.04,0,0,0,0,0,0,0.020951612903225808,0.0030960854092526692,0.03241889312977099,0.028831658291457285,0.002343629343629343,0.0030168067226890756,0.0032830769230769233,0.006578319006685769,0.04717359050445103,0.004772953736654804,0.08254521963824289,0.04737437185929648,0.004629343629343629,0.004630252100840336,0.00634848484848485,0.01770403022670025
1702376824,3.089052081733015,13.430120226522465,1.0539841210164598,0.3316304005045764,8.32487146388955,2.040196719779443,0.43541334442672674,0.798237865087994,0.7841396508728213,0.7693573999576468,0.00013513513513513633,0.3691830005866055,0.8998308800501226,3.3532739346053804,1.4876570392436108,217260032,93356032,10780672,434110464,109948928,337223680,46682112,11821056,263729152,94691328,4620288,2895872,303771648,18083840,58290176,23.984,11.984,33.932,7.992,8,2,10.081,35.96,0,0,0,0,0,0,0.02103138966723848,0.0030960848849061026,0.03241889312977098,0.028831586377204864,0.002343472911551595,0.0030168067226890756,0.0032830599704528293,0.0065783139270070646,0.04713461667078586,0.004772952792830985,0.08254521963824288,0.04737435808757921,0.004629330507966336,0.004630252100840336,0.006348200339696961,0.017704029641118085
1702376825,3.089052081733015,13.120906991559147,1.0799724067121903,0.3316304005045764,8.216875225604529,2.040196719779443,0.43541334442672674,0.798237865087994,0.7841396508728213,0.7638411183845434,0.00013513513513513633,0.3691830005866055,0.8998308800501226,3.3532739346053804,1.4876570392436108,217260032,93421568,10780672,434110464,109948928,337223680,46682112,11821056,263729152,94691328,4620288,2895872,303771648,18083840,58290176,14,12,30,6,6,2,5.976,44,0,0,0,0,0,0,0.020891734371233716,0.0030983640766230375,0.03241219008264463,0.029167084595931526,0.00235028389747651,0.0030168067226890756,0.0032875230730480477,0.006586165439743156,0.04693286159047259,0.004777055337921467,0.08259103641456582,0.04712373670149079,0.004634174822340481,0.004630252100840336,0.006437218452939119,0.01773371867430187
1702376826,3.089052081733015,13.120906991559147,1.0799724067121903,0.3316304005045764,8.216875225604529,2.040196719779443,0.43541334442672674,0.7878263482580015,0.7841396508728213,0.7638411183845434,0.00013513513513513633,0.3691830005866055,0.8998308800501226,3.3532739346053804,1.4876570392436108,217260032,93421568,10780672,434110464,109948928,337223680,46682112,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,8,10,28,2,2,2,2,22,0,0,0,0,0,0,0.021030389608064942,0.003097563660938812,0.03232677902621722,0.029104336449582862,0.0023676261321339087,0.003018348623853211,0.0032649875569956406,0.006628386164700619,0.046898842749072814,0.004775614589689862,0.08264411027568923,0.047014898039309146,0.004637947621890992,0.00463302752293578,0.006051790379902956,0.017753854882990885
1702376827,3.089052081733015,13.120906991559147,0.9088102799033921,0.3316304005045764,8.216875225604529,2.040196719779443,0.43541334442672674,0.7878263482580015,0.7841396508728213,0.7638411183845434,0.00013513513513513633,0.3691830005866055,0.8998308800501226,3.3532739346053804,1.4509446501471521,217260032,93421568,10780672,434110464,109948928,337223680,46682112,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,32,13.96,38,4,4,2,3.992,42,0,0,0,0,0,0,0.021029351290140434,0.003097562049672063,0.03232677902621722,0.02910405414558399,0.002367482628490432,0.0030168067226890756,0.003264969953657453,0.0066283612101862,0.04689830280574758,0.004775611689409713,0.0826441102756892,0.047014843375670114,0.004637936211373,0.004630252100840336,0.006051440169374399,0.017753852932780027
1702376828,2.5600132995852145,13.120906991559147,1.049019011715089,0.3316304005045764,8.216875225604529,2.040196719779443,0.3703807329920583,0.7878263482580015,0.7841396508728213,0.7638411183845434,0.00013513513513513633,0.3691830005866055,0.8985856238480916,3.3532739346053804,1.4509446501471521,217260032,93421568,10768384,434110464,109948928,337223680,46682112,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,9.96,4,7.859,9.933,9.68,2,9.599,55.822,0,0,0,0,0,0,0.02102953252891053,0.0030975609756097562,0.03232677902621722,0.02910461875747823,0.0023675783052911925,0.0030168067226890756,0.003265005625777957,0.006628349584156247,0.04689843920723497,0.0047756097560975605,0.0826441102756892,0.04701495270370268,0.004637943818997657,0.004630252100840336,0.006052149792919822,0.017753843894447698
1702376829,2.508529098222998,13.120906991559147,1.049019011715089,0.3316304005045764,6.826990781193521,2.040196719779443,0.2943400000000018,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00009009340295653532,0.3691830005866055,0.8985856238480916,3.3532739346053804,1.4509446501471521,217260032,93421568,10768384,434110464,109948928,337223680,46682112,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,16.083,2,13.487,9.895,9.822,2.89,9.822,53.033,0,0,0,0,0,0,0.021104303632478536,0.003097851746590841,0.03232677902621723,0.02913834078086529,0.002365093054652733,0.0030168067226890756,0.003264761062246052,0.006630665242858518,0.0468717725801073,0.004776133143863513,0.08264411027568923,0.04702148243236916,0.004637746207310366,0.004630252100840336,0.006047280156606032,0.017753936654232697
1702376830,3.446903045179121,13.120906991559147,1.049019011715089,0.33608031443509434,8.574292901169326,1.7242949265740377,0.2943400000000018,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00009009340295653535,0.3691830005866055,0.8985856238480916,3.3532739346053804,1.4509446501471521,217391104,93421568,10768384,434114560,99373056,337223680,46682112,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,24.536,8.065,12.136,10.854,8.796,2.421,11.282,62.885,0,0,0,0,0,0,0.020989727522272652,0.0030917354255963515,0.03228527607361963,0.02912033371713759,0.0023940609673951153,0.0030168067226890756,0.0032605946667682638,0.006676204633577387,0.046764794753442744,0.0047651237660734334,0.08279729729729729,0.04668893797158782,0.004645032246988801,0.004630252100840336,0.005946595543947167,0.017669993847901966
1702376831,3.446903045179121,13.120906991559147,1.049019011715089,0.33608031443509434,8.574292901169326,1.7425000479451103,0.2943400000000018,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00009009340295653535,0.3691830005866055,0.8985856238480916,3.3532739346053804,1.4509446501471521,217391104,93421568,10768384,434114560,99373056,337223680,46682112,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,8.23,2.004,11.905,1.727,2.008,2.415,1.988,3.922,0,0,0,0,0,0,0.0211916634426776,0.0030926120549490802,0.03226799242424242,0.02916576673638492,0.002381125788970526,0.003018348623853211,0.0032420535153093294,0.006652111654752268,0.04702572338852406,0.004766701698908345,0.08294334975369456,0.0468329147709119,0.004655705465386427,0.004633027522935779,0.005491659915690349,0.017630814806416994
1702376832,3.446903045179121,13.120906991559147,1.049019011715089,0.33608031443509434,8.574292901169326,1.7075634041094956,0.4418677696918795,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00009009340295653535,0.3691830005866055,0.8985856238480918,3.3532739346053804,1.4509446501471521,217391104,93421568,10768384,434114560,99373056,337223680,46723072,11825152,263729152,94691328,4620288,2895872,303771648,18083840,58290176,30.138,14.809,38.462,2.342,2.024,2.083,2.024,32.554,0,0,0,0,0,0,0.021172572896490945,0.003092311540864456,0.03226799242424243,0.029125287165086108,0.002384094635015558,0.0030168067226890756,0.0032341894825594695,0.006650017420307853,0.047012940248856334,0.004766160773556021,0.0829433497536946,0.04682505575246076,0.0046560096977178965,0.004630252100840337,0.005303865772134278,0.017631776734146776
1702376833,3.446903045179121,13.120906991559147,1.049019011715089,0.33608031443509434,8.574292901169326,1.672626760273881,0.4418677696918795,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00009009340295653535,0.3691830005866055,0.8985856238480918,3.3247536820721173,1.4509446501471521,217391104,93421568,10768384,434114560,99373056,337223680,46723072,11825152,263729152,94691328,4620288,2895872,303771648,18104320,58290176,7.898,6.036,3.891,5.871,5.859,2.513,5.859,45.742,0,0,0,0,0,0,0.021164878264488835,0.003092222027376827,0.03226799242424243,0.02911022193210244,0.00238508775330828,0.0030168067226890756,0.003234318282625781,0.006649069152189398,0.047007856397686176,0.004765999649278289,0.08294334975369459,0.046822130871089974,0.004656111467459081,0.004630252100840336,0.005306954198423751,0.017632094208069368
1702376834,3.446903045179121,13.120906991559147,1.049019011715089,0.33608031443509434,8.574292901169326,1.9459206219311451,0.4418677696918795,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00009009340295653535,0.3684052126282853,0.8985856238480918,2.828525695312505,1.4516981336805581,217391104,93421568,10768384,434114560,99373056,337211392,46723072,11825152,263729152,94691328,4620288,2895872,303771648,18104320,58445824,19.062,15.195,34,6,6.219,2,6.376,38.219,0,0,0,0,0,0,0.02112967634761667,0.003095415514595341,0.03214285714285715,0.029215446168277676,0.0023960331474686056,0.003018348623853211,0.0032432223087725514,0.006618140999111727,0.047182249641869255,0.004771747926271615,0.08312668463611861,0.04693608366393467,0.004675558354078702,0.00463302752293578,0.005522998365916886,0.017702733483189213
1702376835,3.446903045179121,12.798183363122224,1.049019011715089,0.33608031443509434,8.574292901169326,1.9459206219311451,0.4418677696918795,0.7924103516304972,0.7841396508728213,0.7638411183845434,0.00012963991851205238,0.3684052126282853,0.8985856238480918,3.3416335227272795,1.4516981336805581,217391104,93421568,10768384,434114560,99373056,337211392,46723072,11825152,263729152,94691328,4620288,2895872,303771648,18104320,58445824,18,8,22,10,9.937,2.012,9.937,54,0,0,0,0,0,0,0.021185988155907092,0.0030901095000717515,0.03214285714285714,0.029221372622917286,0.002395613090895993,0.003018348623853211,0.0032431655726369167,0.006651884886881748,0.04725504616639074,0.004762197100129152,0.0831266846361186,0.04693723913354353,0.004675519547665366,0.00463302752293578,0.005521717106126713,0.017736287784640148
1702376836,3.446903045179121,12.798183363122224,1.049019011715089,0.2790778199354981,8.574292901169326,1.9459206219311451,0.4418677696918795,0.7924103516304972,0.7433597170174787,0.7638411183845434,0.00012963991851205238,0.3684052126282853,0.8985856238480918,3.3416335227272795,1.4516981336805581,217391104,93421568,10768384,434114560,99373056,337211392,46723072,11825152,263733248,94691328,4620288,2895872,303771648,18104320,58445824,8,2,10,4,4,2,4,40,0,0,0,0,0,0,0.02142964939624739,0.003086818662391893,0.03222168905950096,0.02910965272873295,0.00240000270789071,0.0030183486238532114,0.0032323563445044922,0.006623255368651719,0.04733991330032836,0.004756273592305409,0.08299007444168734,0.04695585900519283,0.004677434732235201,0.00463302752293578,0.005271733067523328,0.01762804151619258
